pm25,station_id,station_lat,station_lon,year,month,luse_r005_urban_continuous_pct,luse_r005_urban_discontinuous_pct,luse_r005_urban_isolated_pct,luse_r005_urban_industrial_pct,luse_r005_urban_infrastructure_pct,luse_r005_urban_green_pct,luse_r005_agriculture_pct,luse_r005_forest_natural_pct,luse_r005_wetland_pct,luse_r005_water_pct,luse_r005_seal_density,luse_r005_green_pct,luse_r005_urban_pct
96.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
98.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
31.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
67.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
80.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
163.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
163.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
125.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
96.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
88.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
149.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
121.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
75.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
96.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
107.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
93.0,kurdwanow,50.0076,19.9742,2022,11,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
77.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
76.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
135.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
89.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
100.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
104.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
52.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
64.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
111.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
70.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
66.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
77.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
65.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
140.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
135.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
106.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
125.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
102.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
151.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
158.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
160.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
145.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
77.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
75.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
74.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
103.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
38.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
56.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
73.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
126.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
102.0,kurdwanow,50.0076,19.9742,2022,12,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
106.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
143.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
83.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
95.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
16.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
42.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
70.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
100.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
100.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
57.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
80.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
88.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
48.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
49.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
47.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
54.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
68.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
54.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
91.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
81.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
56.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
70.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
66.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
54.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
39.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
77.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
79.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
69.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
58.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
64.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
41.0,kurdwanow,50.0076,19.9742,2023,1,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
33.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
26.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
42.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
31.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
41.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
80.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
169.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
114.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
137.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
130.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
100.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
61.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
89.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
67.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
77.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
113.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
83.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
22.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
23.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
39.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
24.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
58.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
75.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
77.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
29.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
29.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
41.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
71.0,kurdwanow,50.0076,19.9742,2023,2,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
126.0,kurdwanow,50.0076,19.9742,2023,3,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
140.0,kurdwanow,50.0076,19.9742,2023,3,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
145.0,kurdwanow,50.0076,19.9742,2023,3,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
98.0,kurdwanow,50.0076,19.9742,2023,3,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
53.0,kurdwanow,50.0076,19.9742,2023,3,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
73.0,kurdwanow,50.0076,19.9742,2023,3,0.1708314505129754,0.3988375586200956,0.0,0.1575347020717186,0.0311217890859034,0.0584535479916574,0.1832209517177057,0.0,0.0,0.0,0.4285605931470463,0.2416744997093632,0.8167790482823506
